municipio_id,municipio,poblacion,lat_muni,lon_muni,centro_id,helipuerto_nombre,lat_heli,lon_heli,tiempo_min,distancia_km
37162,HORCAJO MEDIANERO,205,40.639118,-5.405967,SA_CHUSAL,Salamanca,40.964,-5.6731,11.60488497588354,42.55124491157298
37164,HUERTA,285,40.968265,-5.468289,SA_CHUSAL,Salamanca,40.964,-5.6731,4.691748176116204,17.203076645759413
37006,LA ALAMEDILLA,101,40.472387,-6.827574,SA_CHUSAL,Salamanca,40.964,-5.6731,30.436300703031794,111.5997692444499
37045,LA BASTIDA,26,40.585154,-6.058531,SA_CHUSAL,Salamanca,40.964,-5.6731,14.50318699075491,53.17835229943467
37071,LA CALZADA DE BÉJAR,85,40.409978,-5.815877,SA_CHUSAL,Salamanca,40.964,-5.6731,17.11899668066697,62.769654495778894
37163,LA HOYA,30,40.406872,-5.699542,SA_CHUSAL,Salamanca,40.964,-5.6731,16.906340182440005,61.98991400228002
37188,LA MAYA,158,40.686983,-5.613511,SA_CHUSAL,Salamanca,40.964,-5.6731,8.511349967088188,31.20828321265669
37243,LA PEÑA,70,41.174234,-6.518864,SA_CHUSAL,Salamanca,40.964,-5.6731,20.36070804440536,74.65592949615298
37266,LA REDONDA,65,40.908303,-6.749546,SA_CHUSAL,Salamanca,40.964,-5.6731,24.718344789936474,90.63393089643374
37268,LA RINCONADA DE LA SIERRA,100,40.610986,-6.019858,SA_CHUSAL,Salamanca,40.964,-5.6731,13.341571598937502,48.91909586277084
37273,LA SAGRADA,82,40.743607,-6.072182,SA_CHUSAL,Salamanca,40.964,-5.6731,11.334374010647096,41.55937137237268
37347,LA VELLÉS,540,41.073471,-5.568248,SA_CHUSAL,Salamanca,40.964,-5.6731,4.095941503139515,15.01845217817822
37090,LAS CASAS DEL CONDE,63,40.507875,-6.041172,SA_CHUSAL,Salamanca,40.964,-5.6731,16.213218305879504,59.44846712155818
37170,LEDESMA,1517,41.087852,-5.999971,SA_CHUSAL,Salamanca,40.964,-5.6731,8.368438092431285,30.684273005581378
37171,LEDRADA,465,40.46862,-5.719471,SA_CHUSAL,Salamanca,40.964,-5.6731,15.06060166410682,55.222206101725
37300,LOS SANTOS,580,40.543942,-5.796666,SA_CHUSAL,Salamanca,40.964,-5.6731,13.051067784703045,47.85391521057783
37174,MACOTERA,1001,40.830799,-5.285467,SA_CHUSAL,Salamanca,40.964,-5.6731,9.760712665932642,35.78927977508635
37179,MANCERA DE ABAJO,197,40.839602,-5.199651,SA_CHUSAL,Salamanca,40.964,-5.6731,11.489062645742708,42.12656303438993
37181,MARTIAGO,250,40.453461,-6.490816,SA_CHUSAL,Salamanca,40.964,-5.6731,24.35269353500602,89.2932096283554
37184,MASUECO,251,41.203474,-6.589425,SA_CHUSAL,Salamanca,40.964,-5.6731,22.168616696344905,81.28492788659798
37192,MIRANDA DE AZÁN,447,40.886518,-5.681821,SA_CHUSAL,Salamanca,40.964,-5.6731,2.3581920904407525,8.646704331616093
37198,MONLERAS,245,41.186679,-6.225906,SA_CHUSAL,Salamanca,40.964,-5.6731,14.32875459352686,52.53876684293182
37204,MORASVERDES,229,40.601582,-6.2751,SA_CHUSAL,Salamanca,40.964,-5.6731,17.660084743986314,64.75364406128315
37205,MORILLE,224,40.806982,-5.697829,SA_CHUSAL,Salamanca,40.964,-5.6731,4.7953446381993095,17.582930340064134
37206,MORÍÑIGO,88,40.970195,-5.413756,SA_CHUSAL,Salamanca,40.964,-5.6731,5.941598877911898,21.785862552343623
37214,NAVA DE FRANCIA,120,40.535564,-6.116042,SA_CHUSAL,Salamanca,40.964,-5.6731,16.50338525264641,60.51241259303684
37215,NAVA DE SOTROBAL,160,40.889929,-5.286611,SA_CHUSAL,Salamanca,40.964,-5.6731,9.135904191086702,33.49831536731791
37217,NAVALMORAL DE BÉJAR,56,40.422504,-5.782528,SA_CHUSAL,Salamanca,40.964,-5.6731,16.612988568601146,60.914291418204215
37219,NAVARREDONDA DE LA RINCONADA,151,40.606249,-6.012625,SA_CHUSAL,Salamanca,40.964,-5.6731,13.359689819913436,48.9855293396826
37221,NAVASFRÍAS,362,40.295127,-6.818594,SA_CHUSAL,Salamanca,40.964,-5.6731,33.26368072487729,121.96682932455005
37225,PAJARES DE LA LAGUNA,114,41.087925,-5.509109,SA_CHUSAL,Salamanca,40.964,-5.6731,5.310342169903261,19.471254622978623
37238,PEDROSILLO EL RALO,135,41.062438,-5.548766,SA_CHUSAL,Salamanca,40.964,-5.6731,4.123842095178718,15.120754348988632
37240,PELABRAVO,1366,40.935942,-5.578731,SA_CHUSAL,Salamanca,40.964,-5.6731,2.3229329397984166,8.517420779260862
37244,PEÑACABALLERA,153,40.344433,-5.860565,SA_CHUSAL,Salamanca,40.964,-5.6731,19.277572144219107,70.68443119547005
37245,PEÑAPARDA,308,40.320593,-6.668604,SA_CHUSAL,Salamanca,40.964,-5.6731,30.090631948925733,110.33231714606103
37249,PERALEJOS DE ARRIBA,35,41.004571,-6.333493,SA_CHUSAL,Salamanca,40.964,-5.6731,15.168120358566394,55.61644131474345
37251,PEROMINGO,122,40.463105,-5.772246,SA_CHUSAL,Salamanca,40.964,-5.6731,15.360094586172572,56.3203468159661
37252,PINEDAS,94,40.445157,-5.960495,SA_CHUSAL,Salamanca,40.964,-5.6731,17.065256251283493,62.57260625470613
37257,POZOS DE HINOJO,52,40.913622,-6.410249,SA_CHUSAL,Salamanca,40.964,-5.6731,16.955873752229664,62.17153709150876
37261,PUENTE DEL CONGOSTO,225,40.491453,-5.526749,SA_CHUSAL,Salamanca,40.964,-5.6731,14.719804143612397,53.97261519324545
37264,PUERTO SEGURO,55,40.827761,-6.761014,SA_CHUSAL,Salamanca,40.964,-5.6731,25.278383266290252,92.68740530973092
37267,RETORTILLO,174,40.802287,-6.359711,SA_CHUSAL,Salamanca,40.964,-5.6731,16.488580767013616,60.45812947904993
37270,ROBLIZA DE COJOS,187,40.867826,-5.976851,SA_CHUSAL,Salamanca,40.964,-5.6731,7.547194564161709,27.673046735259597
37271,ROLLÁN,337,40.961931,-5.916909,SA_CHUSAL,Salamanca,40.964,-5.6731,5.583599807617557,20.47319929459771
37275,SALDEANA,99,41.020337,-6.639199,SA_CHUSAL,Salamanca,40.964,-5.6731,22.179748337408302,81.32574390383044
37036,SAN MIGUEL DEL ROBLEDO,43,40.536416,-6.044636,SA_CHUSAL,Salamanca,40.964,-5.6731,15.523997319641827,56.92132350535337
37289,SAN MUÑOZ,201,40.78319,-6.126842,SA_CHUSAL,Salamanca,40.964,-5.6731,11.761161482206965,43.124258768092204
37282,SANCHOTELLO,212,40.436162,-5.752736,SA_CHUSAL,Salamanca,40.964,-5.6731,16.11152518201341,59.07559233404917
37293,SANTA MARÍA DE SANDO,95,40.979763,-6.130606,SA_CHUSAL,Salamanca,40.964,-5.6731,10.486404105327134,38.45014838619949
37301,SARDÓN DE LOS FRAILES,101,41.213967,-6.270565,SA_CHUSAL,Salamanca,40.964,-5.6731,15.61870668585398,57.26859118146459
37305,SEQUEROS,207,40.512343,-6.024664,SA_CHUSAL,Salamanca,40.964,-5.6731,15.901614733506547,58.30592068952401
37313,SOTOSERRANO,513,40.437792,-6.032939,SA_CHUSAL,Salamanca,40.964,-5.6731,17.97469314998961,65.90720821662856
37320,TEJEDA Y SEGOYUELA,97,40.631938,-6.023581,SA_CHUSAL,Salamanca,40.964,-5.6731,12.889730445580625,47.26234496712896
37322,TERRADILLOS,3220,40.837977,-5.540784,SA_CHUSAL,Salamanca,40.964,-5.6731,4.87896190864723,17.889526998373174
37329,TREMEDAL DE TORMES,35,41.074058,-6.180923,SA_CHUSAL,Salamanca,40.964,-5.6731,12.089146852849973,44.32687179378323
37330,VALDECARROS,310,40.77018,-5.423073,SA_CHUSAL,Salamanca,40.964,-5.6731,8.21134484233156,30.108264421882385
37335,VALDELOSA,404,41.171713,-5.783025,SA_CHUSAL,Salamanca,40.964,-5.6731,6.781962754545009,24.86719676666503
37337,VALDERRODRIGO,128,41.064661,-6.509413,SA_CHUSAL,Salamanca,40.964,-5.6731,19.37859719670033,71.05485638790121
37342,VALVERDÓN,264,41.046612,-5.769559,SA_CHUSAL,Salamanca,40.964,-5.6731,3.339087223840613,12.243319820748914
37352,VILLAGONZALO DE TORMES,216,40.891643,-5.49663,SA_CHUSAL,Salamanca,40.964,-5.6731,4.600371905053036,16.868030318527797
37358,VILLAR DE GALLIMAZO,198,40.953739,-5.288824,SA_CHUSAL,Salamanca,40.964,-5.6731,8.805995242573548,32.28864922276968
37359,VILLAR DE LA YEGUA,155,40.724886,-6.704103,SA_CHUSAL,Salamanca,40.964,-5.6731,24.73882949463,90.70904148031
37360,VILLAR DE PERALONSO,204,41.032151,-6.221732,SA_CHUSAL,Salamanca,40.964,-5.6731,12.725959516610638,46.661851560905674
37361,VILLAR DE SAMANIEGO,78,41.12312,-6.446813,SA_CHUSAL,Salamanca,40.964,-5.6731,18.342478438728705,67.25575427533859
37363,VILLARES DE YELTES,96,40.867252,-6.413192,SA_CHUSAL,Salamanca,40.964,-5.6731,17.212174410653187,63.11130617239502
37365,VILLARMAYOR,154,41.014903,-5.972387,SA_CHUSAL,Salamanca,40.964,-5.6731,7.022705575604095,25.74992044388168
37366,VILLARMUERTO,40,41.054478,-6.364307,SA_CHUSAL,Salamanca,40.964,-5.6731,16.053773378635167,58.863835721662284
37367,VILLASBUENAS,164,41.062029,-6.594966,SA_CHUSAL,Salamanca,40.964,-5.6731,21.303139964485702,78.11151320311423
37368,VILLASDARDO,22,41.004852,-6.162681,SA_CHUSAL,Salamanca,40.964,-5.6731,11.276051812261333,41.34552331162488
37369,VILLASECO DE LOS GAMITOS,137,41.036628,-6.112712,SA_CHUSAL,Salamanca,40.964,-5.6731,10.299694321683733,37.76554584617369
37376,VITIGUDINO,2361,41.008182,-6.43579,SA_CHUSAL,Salamanca,40.964,-5.6731,17.510830138380122,64.20637717406044
37377,YECLA DE YELTES,222,40.959551,-6.488149,SA_CHUSAL,Salamanca,40.964,-5.6731,18.66545541265665,68.44000317974105
40003,ADRADOS,123,41.368595,-4.115625,SG_HGSEG,Segovia,40.9426,-4.1285,12.922021490778402,47.38074546618748
40004,AGUILAFUENTE,564,41.227948,-4.111942,SG_HGSEG,Segovia,40.9426,-4.1285,8.661704517366303,31.75958323034311
40005,ALCONADA DE MADERUELO,26,41.450295,-3.486514,SG_HGSEG,Segovia,40.9426,-4.1285,21.251956648424823,77.92384104422436
40007,ALDEALENGUA DE PEDRAZA,79,41.064036,-3.806052,SG_HGSEG,Segovia,40.9426,-4.1285,8.247418595072782,30.2405348486002
