cod_ine,municipio,provincia,poblacion,latitud,longitud
37218,NAVAMORALES,SALAMANCA,44,40.477154,-5.477873
37222,NEGRILLA DE PALENCIA,SALAMANCA,76,41.091817,-5.592797
37223,OLMEDO DE CAMACES,SALAMANCA,94,40.879005,-6.623887
37228,PALACIOSRUBIOS,SALAMANCA,299,41.052021,-5.195171
37230,PARADA DE ARRIBA,SALAMANCA,272,40.986425,-5.792438
37233,PASTORES,SALAMANCA,56,40.51471,-6.509867
37235,PEDRAZA DE ALBA,SALAMANCA,220,40.754182,-5.375053
37242,PELAYOS,SALAMANCA,72,40.648817,-5.576755
37248,PERALEJOS DE ABAJO,SALAMANCA,171,41.004329,-6.363154
37254,PITIEGUA,SALAMANCA,182,41.061409,-5.466117
37255,PIZARRAL,SALAMANCA,64,40.616425,-5.652364
37256,POVEDA DE LAS CINTAS,SALAMANCA,194,41.046086,-5.260803
37258,PUEBLA DE AZABA,SALAMANCA,142,40.446846,-6.745221
37263,PUERTO DE BÉJAR,SALAMANCA,352,40.350445,-5.837014
37265,RÁGAMA,SALAMANCA,197,40.996751,-5.127972
37274,SALAMANCA,SALAMANCA,144866,40.967368,-5.665381
37277,SALVATIERRA DE TORMES,SALAMANCA,72,40.590482,-5.599763
37284,SAN ESTEBAN DE LA SIERRA,SALAMANCA,372,40.506716,-5.906054
37285,SAN FELICES DE LOS GALLEGOS,SALAMANCA,350,40.848965,-6.70893
37286,SAN MARTÍN DEL CASTAÑAR,SALAMANCA,234,40.5214,-6.06376
37290,SAN PEDRO DEL VALLE,SALAMANCA,269,41.033218,-5.860953
37280,SANCHÓN DE LA RIBERA,SALAMANCA,67,41.087792,-6.413205
37281,SANCHÓN DE LA SAGRADA,SALAMANCA,51,40.743902,-6.025265
37279,SANCTI-SPÍRITUS,SALAMANCA,731,40.7064,-6.400728
37283,SANDO,SALAMANCA,113,40.96691,-6.111699
37296,SANTIAGO DE LA PUEBLA,SALAMANCA,282,40.800842,-5.27991
37298,SANTIBÁÑEZ DE LA SIERRA,SALAMANCA,149,40.494079,-5.915348
37302,SAUCELLE,SALAMANCA,252,41.047859,-6.751371
37306,SERRADILLA DEL ARROYO,SALAMANCA,246,40.521846,-6.358477
37307,SERRADILLA DEL LLANO,SALAMANCA,138,40.49971,-6.358421
37311,SOBRADILLO,SALAMANCA,173,40.916351,-6.796646
37314,TABERA DE ABAJO,SALAMANCA,99,40.909399,-6.001915
37321,TENEBRÓN,SALAMANCA,121,40.624347,-6.355422
37332,VALDEHIJADEROS,SALAMANCA,84,40.418602,-5.848434
37333,VALDELACASA,SALAMANCA,189,40.505838,-5.763881
37334,VALDELAGEVE,SALAMANCA,67,40.368858,-5.992302
37336,VALDEMIERQUE,SALAMANCA,59,40.82204,-5.583892
37339,VALERO,SALAMANCA,286,40.534885,-5.942157
37345,VEGA DE TIRADOS,SALAMANCA,149,41.026163,-5.886289
37351,VILLAFLORES,SALAMANCA,260,41.083543,-5.233754
37354,VILLAMAYOR,SALAMANCA,7669,40.999644,-5.696926
37355,VILLANUEVA DEL CONDE,SALAMANCA,174,40.509221,-6.012144
37357,VILLAR DE CIERVO,SALAMANCA,253,40.736876,-6.739957
37371,VILLASRUBIAS,SALAMANCA,236,40.338459,-6.639055
37374,VILLORIA,SALAMANCA,1258,40.995253,-5.374333
37375,VILLORUELA,SALAMANCA,731,41.007556,-5.394406
40002,ADRADA DE PIRÓN,SEGOVIA,40,41.051588,-4.049899
40012,ALDEA REAL,SEGOVIA,287,41.18523,-4.165102
40013,ALDEASOÑA,SEGOVIA,67,41.471351,-4.055672
40021,AREVALILLO DE CEGA,SEGOVIA,18,41.16163,-3.88924
40022,ARMUÑA,SEGOVIA,241,41.07786,-4.318659
40024,AYLLÓN,SEGOVIA,1105,41.420809,-3.37688
40026,BASARDILLA,SEGOVIA,136,41.02723,-4.024937
40029,BERCIMUEL,SEGOVIA,36,41.399779,-3.571794
40030,BERNARDOS,SEGOVIA,463,41.129409,-4.352345
40031,BERNUY DE PORREROS,SEGOVIA,1247,41.000793,-4.115976
40035,CABAÑAS DE POLENDOS,SEGOVIA,199,41.067169,-4.109837
40037,CALABAZAS DE FUENTIDUEÑA,SEGOVIA,25,41.445675,-4.010101
40039,CAMPO DE SAN PEDRO,SEGOVIA,259,41.429832,-3.548563
40161,CARABIAS,SEGOVIA,54,41.455839,-3.707322
40044,CARRASCAL DEL RÍO,SEGOVIA,136,41.367534,-3.89817
40048,CASTROJIMENO,SEGOVIA,31,41.395003,-3.848845
40051,CASTROSERRACÍN,SEGOVIA,24,41.392332,-3.803069
40054,CEREZO DE ARRIBA,SEGOVIA,134,41.236916,-3.558063
40057,COCA,SEGOVIA,1703,41.218402,-4.522131
40058,CODORNIZ,SEGOVIA,307,41.067261,-4.598774
40060,CONDADO DE CASTILNOVO,SEGOVIA,79,41.241722,-3.744156
40902,COZUELOS DE FUENTIDUEÑA,SEGOVIA,105,41.391336,-4.095285
40062,CUBILLO,SEGOVIA,73,41.121695,-3.909214
40071,ENCINAS,SEGOVIA,40,41.374769,-3.668523
40073,ESCALONA DEL PRADO,SEGOVIA,468,41.166626,-4.122777
40075,ESCOBAR DE POLENDOS,SEGOVIA,166,41.090844,-4.13094
40077,ESPIRDO,SEGOVIA,1607,40.99774,-4.074144
40082,FUENTE DE SANTA CRUZ,SEGOVIA,99,41.209381,-4.63422
40088,FUENTERREBOLLO,SEGOVIA,339,41.297367,-3.932921
40089,FUENTESAÚCO DE FUENTIDUEÑA,SEGOVIA,223,41.424504,-4.062501
40091,FUENTESOTO,SEGOVIA,100,41.456727,-3.918604
40093,GALLEGOS,SEGOVIA,93,41.074543,-3.785968
40095,GOMEZSERRACÍN,SEGOVIA,625,41.288367,-4.32596
40105,JUARROS DE RIOMOROS,SEGOVIA,45,40.946422,-4.309412
40106,JUARROS DE VOLTOYA,SEGOVIA,184,41.03245,-4.518624
40113,LA LOSA,SEGOVIA,531,40.854462,-4.164652
40107,LABAJOS,SEGOVIA,106,40.843554,-4.52128
40109,LANGUILLA,SEGOVIA,84,41.448983,-3.424105
40118,MARAZUELA,SEGOVIA,53,40.977977,-4.36464
40131,MONTERRUBIO,SEGOVIA,56,40.848367,-4.3518
40132,MORAL DE HORNUEZ,SEGOVIA,40,41.464508,-3.616885
40140,NAVALILLA,SEGOVIA,97,41.340726,-3.93226
40143,NAVARES DE ENMEDIO,SEGOVIA,92,41.380953,-3.72311
40151,ORTIGOSA DE PESTAÑO,SEGOVIA,53,41.087144,-4.393957
40152,OTERO DE HERREROS,SEGOVIA,966,40.819471,-4.210451
40155,PALAZUELOS DE ERESMA,SEGOVIA,5968,40.930552,-4.061178
40156,PEDRAZA,SEGOVIA,349,41.128203,-3.810887
40159,PINAREJOS,SEGOVIA,194,41.259964,-4.293656
40163,PUEBLA DE PEDRAZA,SEGOVIA,51,41.204514,-3.913747
40171,RIBOTA,SEGOVIA,43,41.365788,-3.429448
40174,SACRAMENIA,SEGOVIA,330,41.494661,-3.963347
40182,SAN MARTÍN Y MUDRIÁN,SEGOVIA,251,41.223228,-4.331848
40193,SEBÚLCOR,SEGOVIA,241,41.270534,-3.883648
40194,SEGOVIA,SEGOVIA,51525,40.94987,-4.125241
40195,SEPÚLVEDA,SEGOVIA,988,41.298251,-3.750279
40196,SEQUERA DE FRESNO,SEGOVIA,47,41.367311,-3.546771
40199,SOTOSALBOS,SEGOVIA,135,41.034847,-3.942982
40200,TABANERA LA LUENGA,SEGOVIA,53,41.096269,-4.239355
40206,TORRE VAL DE SAN PEDRO,SEGOVIA,180,41.072405,-3.86923
40202,TORREADRADA,SEGOVIA,50,41.443576,-3.840762
40218,VALLE DE TABLADILLO,SEGOVIA,74,41.36238,-3.839956
40214,VALSECA,SEGOVIA,218,41.000293,-4.174479
40216,VALVERDE DEL MAJANO,SEGOVIA,1126,40.956398,-4.233884
40234,ZARZUELA DEL PINAR,SEGOVIA,408,41.258641,-4.184717
42001,ABEJAR,SORIA,386,41.807928,-2.782914
42013,ALDEHUELA DE PERIÁÑEZ,SORIA,30,41.808304,-2.306097
42019,ALMARZA,SORIA,626,41.947814,-2.468533
42022,ALMENAR DE SORIA,SORIA,216,41.68248,-2.200037
42024,ARANCÓN,SORIA,76,41.79938,-2.280158
42031,BARCONES,SORIA,25,41.291637,-2.816464
42032,BAYUBAS DE ABAJO,SORIA,144,41.52652,-2.896242
42033,BAYUBAS DE ARRIBA,SORIA,60,41.557858,-2.887809
42036,BLACOS,SORIA,38,41.681389,-2.85847
42038,BORJABAD,SORIA,30,41.553708,-2.364948
42039,BOROBIA,SORIA,228,41.665356,-1.896615
42042,BUITRAGO,SORIA,74,41.847282,-2.408343
42043,BURGO DE OSMA-CIUDAD DE OSMA,SORIA,5204,41.585776,-3.071508
42044,CABREJAS DEL CAMPO,SORIA,53,41.681701,-2.269697
42046,CALATAÑAZOR,SORIA,43,41.698348,-2.818858
42056,CASTILFRÍO DE LA SIERRA,SORIA,34,41.919904,-2.305467
42058,CASTILLEJO DE ROBLEDO,SORIA,95,41.557388,-3.495627
42060,CERBÓN,SORIA,30,41.929968,-2.171765
42064,CIRIA,SORIA,70,41.61899,-1.965548
42070,CUBILLA,SORIA,24,41.748859,-2.938485
42073,CUEVA DE ÁGREDA,SORIA,69,41.763155,-1.889334
42160,EL ROYO,SORIA,251,41.908542,-2.644826
42083,FRECHILLA DE ALMAZÁN,SORIA,21,41.426256,-2.515395
42086,FUENTECAMBRÓN,SORIA,32,41.504957,-3.328804
42088,FUENTELMONGE,SORIA,61,41.421609,-2.188182
42089,FUENTELSAZ DE SORIA,SORIA,64,41.867362,-2.414267
42093,FUENTESTRÚN,SORIA,52,41.874567,-2.081702
42141,LA PÓVEDA DE SORIA,SORIA,110,42.012535,-2.504514
42157,LA RIBA DE ESCALOTE,SORIA,8,41.35182,-2.796188
42014,LAS ALDEHUELAS,SORIA,60,41.994965,-2.366008
42149,LOS RÁBANOS,SORIA,476,41.717243,-2.475802
42211,LOS VILLARES DE SORIA,SORIA,75,41.864416,-2.355386
42107,MAGAÑA,SORIA,64,41.898862,-2.156098
42113,MEDINACELI,SORIA,671,41.171735,-2.434771
42115,MIÑO DE MEDINACELI,SORIA,78,41.189623,-2.519507
42118,MOMBLONA,SORIA,18,41.444416,-2.346359
42119,MONTEAGUDO DE LAS VICARÍAS,SORIA,177,41.366293,-2.166643
42120,MONTEJO DE TIERMES,SORIA,140,41.368546,-3.199736
42123,MORÓN DE ALMAZÁN,SORIA,202,41.414934,-2.413089
42128,NARROS,SORIA,71,41.847573,-2.294205
42135,ONCALA,SORIA,61,41.970101,-2.313454
42154,RENIEBLAS,SORIA,110,41.821427,-2.374987
42155,RETORTILLO DE SORIA,SORIA,130,41.311319,-2.9807
42156,REZNOS,SORIA,22,41.591228,-2.028237
42158,RIOSECO DE SORIA,SORIA,123,41.639753,-2.841307
42161,SALDUERO,SORIA,145,41.889912,-2.799451
42163,SAN FELICES,SORIA,59,41.937342,-2.026953
42164,SAN LEONARDO DE YAGÜE,SORIA,1949,41.829305,-3.066742
42165,SAN PEDRO MANRIQUE,SORIA,619,42.029577,-2.230619
42168,SANTA MARÍA DE LAS HOYAS,SORIA,113,41.770075,-3.144148
42176,TAJAHUERCE,SORIA,23,41.741041,-2.150749
42177,TAJUECO,SORIA,57,41.536323,-2.849461
42178,TALVEILA,SORIA,101,41.784079,-2.967284
42181,TARDELCUENDE,SORIA,424,41.595474,-2.64468
42185,TORREBLACOS,SORIA,26,41.670269,-2.87834
42188,TRÉVAGO,SORIA,47,41.873964,-2.102305
42192,VALDEGEÑA,SORIA,37,41.817041,-2.175475
42197,VALDERRODILLA,SORIA,62,41.563815,-2.808129
42198,VALTAJEROS,SORIA,19,41.938821,-2.223136
42200,VELAMAZÁN,SORIA,67,41.450548,-2.699467
42213,VILLASECA DE ARCIEL,SORIA,24,41.624243,-2.161347
42215,VINUESA,SORIA,833,41.911792,-2.762725
42218,YANGUAS,SORIA,106,42.101758,-2.339304
42219,YELO,SORIA,37,41.210319,-2.527312
47001,ADALIA,VALLADOLID,50,41.650252,-5.120514
47003,AGUILAR DE CAMPOS,VALLADOLID,259,41.984857,-5.179385
47008,ALMENARA DE ADAJA,VALLADOLID,22,41.214056,-4.676157
47010,ARROYO DE LA ENCOMIENDA,VALLADOLID,22268,41.609108,-4.797806
47011,ATAQUINES,VALLADOLID,573,41.181675,-4.803735
47013,BARCIAL DE LA LOMA,VALLADOLID,100,41.951994,-5.282214
47019,BERRUECES,VALLADOLID,93,41.945744,-5.097189
47020,BOBADILLA DEL CAMPO,VALLADOLID,284,41.20507,-5.022552
47027,CABEZÓN DE PISUERGA,VALLADOLID,3895,41.733648,-4.647278
47032,CAMPORREDONDO,VALLADOLID,147,41.473792,-4.504557
47035,CARPIO,VALLADOLID,938,41.215092,-5.11199
47040,CASTROBOL,VALLADOLID,45,42.136174,-5.314957
47042,CASTROMEMBIBRE,VALLADOLID,49,41.673873,-5.305383
47043,CASTROMONTE,VALLADOLID,326,41.773392,-5.040743
47047,CASTROVERDE DE CERRATO,VALLADOLID,189,41.756917,-4.220412
47055,CORCOS,VALLADOLID,210,41.811446,-4.694451
47057,CUBILLAS DE SANTA MARTA,VALLADOLID,404,41.834422,-4.613114
47063,FOMPEDRAZA,VALLADOLID,111,41.53717,-4.145692
47065,FRESNO EL VIEJO,VALLADOLID,836,41.196731,-5.146327
47070,GATÓN DE CAMPOS,VALLADOLID,41,42.050046,-4.978973
47074,HORNILLOS DE ERESMA,VALLADOLID,171,41.366127,-4.719939
47111,LA PEDRAJA DE PORTILLO,VALLADOLID,1175,41.472532,-4.647134
47232,LA ZARZA,VALLADOLID,118,41.261586,-4.771292
47076,LAGUNA DE DUERO,VALLADOLID,22907,41.583318,-4.722149
47080,MANZANILLO,VALLADOLID,48,41.585823,-4.188587
47081,MARZALES,VALLADOLID,41,41.58754,-5.133612
47084,MAYORGA,VALLADOLID,1409,42.16649,-5.262508
47090,MOJADOS,VALLADOLID,3393,41.432809,-4.661593
47092,MONTEALEGRE DE CAMPOS,VALLADOLID,105,41.902443,-4.898492
47094,MORAL DE LA REINA,VALLADOLID,146,41.985616,-5.067824
47098,MUCIENTES,VALLADOLID,691,41.743862,-4.760791
47102,NUEVA VILLA DE LAS TORRES,VALLADOLID,278,41.268017,-5.056775
47103,OLIVARES DE DUERO,VALLADOLID,327,41.638349,-4.366923
47104,OLMEDO,VALLADOLID,3564,41.288881,-4.684735
47105,OLMOS DE ESGUEVA,VALLADOLID,197,41.68761,-4.520828
47106,OLMOS DE PEÑAFIEL,VALLADOLID,38,41.572402,-4.041974
47115,PEÑAFLOR DE HORNIJA,VALLADOLID,350,41.711656,-4.984002
47124,POZALDEZ,VALLADOLID,500,41.371983,-4.846038
47130,QUINTANILLA DE TRIGUEROS,VALLADOLID,101,41.853786,-4.659283
47137,ROTURAS,VALLADOLID,26,41.667032,-4.11838
47139,RUEDA,VALLADOLID,1103,41.413679,-4.960717
47140,SAELICES DE MAYORGA,VALLADOLID,111,42.212059,-5.206132
47144,SAN MARTÍN DE VALVENÍ,VALLADOLID,84,41.753516,-4.566199
47145,SAN MIGUEL DEL ARROYO,VALLADOLID,646,41.442199,-4.460903
47148,SAN PEDRO DE LATARCE,VALLADOLID,434,41.735356,-5.326939
47152,SANTA EUFEMIA DEL ARROYO,VALLADOLID,73,41.894811,-5.265169
47154,SANTIBÁÑEZ DE VALCORBA,VALLADOLID,187,41.570067,-4.451421
47159,SERRADA,VALLADOLID,1109,41.457369,-4.862274
47163,TIEDRA,VALLADOLID,282,41.652308,-5.269345
47165,TORDESILLAS,VALLADOLID,8638,41.502023,-5.001276
47166,TORRECILLA DE LA ABADESA,VALLADOLID,250,41.485726,-5.08904
47168,TORRECILLA DE LA TORRE,VALLADOLID,28,41.665532,-5.050257
47174,TRIGUEROS DEL VALLE,VALLADOLID,314,41.830167,-4.651435
47180,VALDEARCOS DE LA VEGA,VALLADOLID,64,41.642407,-4.048624
47181,VALDENEBRO DE LOS VALLES,VALLADOLID,185,41.855907,-4.96906
47183,VALDUNQUILLO,VALLADOLID,116,42.039327,-5.312196
47188,VEGA DE VALDETRONCO,VALLADOLID,91,41.593065,-5.11389
47192,VENTOSA DE LA CUESTA,VALLADOLID,101,41.412759,-4.831303
47193,VIANA DE CEGA,VALLADOLID,2292,41.529431,-4.754222
47197,VILLABRÁGIMA,VALLADOLID,1048,41.822891,-5.117809
47198,VILLACARRALÓN,VALLADOLID,66,42.190792,-5.043635
47199,VILLACID DE CAMPOS,VALLADOLID,82,42.081421,-5.125034
47200,VILLACO,VALLADOLID,75,41.739745,-4.269896
47209,VILLALÁN DE CAMPOS,VALLADOLID,32,42.015225,-5.235106
47210,VILLALAR DE LOS COMUNEROS,VALLADOLID,490,41.548974,-5.137463
47212,VILLALBA DE LOS ALCORES,VALLADOLID,392,41.863127,-4.861809
47213,VILLALBARBA,VALLADOLID,100,41.602948,-5.213245
47214,VILLALÓN DE CAMPOS,VALLADOLID,1496,42.098539,-5.034294
47217,VILLANUBLA,VALLADOLID,2915,41.699577,-4.841232
47221,VILLANUEVA DE LOS INFANTES,VALLADOLID,112,41.703252,-4.48383
47223,VILLARDEFRADES,VALLADOLID,136,41.720387,-5.250124
47224,VILLARMENTERO DE ESGUEVA,VALLADOLID,102,41.685773,-4.547158
47226,VILLAVAQUERÍN,VALLADOLID,145,41.663152,-4.462227
49002,ABEZAMES,ZAMORA,60,41.625537,-5.425556
49005,ALFARAZ DE SAYAGO,ZAMORA,124,41.22741,-5.98281
49007,ALMARAZ DE DUERO,ZAMORA,397,41.4741,-5.915668
49012,ARGAÑÍN,ZAMORA,80,41.438872,-6.210181
49013,ARGUJILLO,ZAMORA,218,41.311744,-5.587089
49015,ARRABALDE,ZAMORA,194,42.107994,-5.893165
49016,ASPARIEGOS,ZAMORA,225,41.673541,-5.598533
49017,ASTURIANOS,ZAMORA,260,42.051862,-6.489204
49020,BELVER DE LOS MONTES,ZAMORA,253,41.722693,-5.452048
49022,BENEGILES,ZAMORA,268,41.627677,-5.635101
49026,BRETOCINO,ZAMORA,195,41.88379,-5.754672
49027,BRIME DE SOG,ZAMORA,116,42.061129,-6.04653
49029,BURGANES DE VALVERDE,ZAMORA,618,41.921624,-5.782226
49030,BUSTILLO DEL ORO,ZAMORA,79,41.675185,-5.462556
49031,CABAÑAS DE SAYAGO,ZAMORA,151,41.333304,-5.791677
49033,CAMARZANA DE TERA,ZAMORA,746,41.995064,-6.026896
49038,CASASECA DE CAMPEÁN,ZAMORA,86,41.374446,-5.74561
49042,CASTRONUEVO,ZAMORA,218,41.721607,-5.543368
49043,CASTROVERDE DE CAMPOS,ZAMORA,256,41.969999,-5.317602
49047,CERECINOS DEL CARRIZAL,ZAMORA,108,41.682681,-5.651762
49054,CORRALES DEL VINO,ZAMORA,929,41.35782,-5.725187
49059,CUELGAMURES,ZAMORA,80,41.306976,-5.65797
49146,EL PEGO,ZAMORA,284,41.333303,-5.466657
49151,EL PERDIGÓN,ZAMORA,650,41.41341,-5.75455
49062,ESPADAÑEDO,ZAMORA,104,42.116383,-6.394126
49064,FARIZA,ZAMORA,496,41.42006,-6.270811
49065,FERMOSELLE,ZAMORA,1149,41.318564,-6.399301
49068,FERRERUELA,ZAMORA,419,41.766392,-6.071531
49069,FIGUERUELA DE ARRIBA,ZAMORA,318,41.868799,-6.445423
49077,FRESNO DE SAYAGO,ZAMORA,143,41.318667,-5.971441
49083,FUENTESECAS,ZAMORA,44,41.628757,-5.475193
49086,GALLEGOS DEL PAN,ZAMORA,116,41.599915,-5.580577
49090,GEMA,ZAMORA,197,41.419497,-5.648797
49024,LA BÓVEDA DE TORO,ZAMORA,676,41.342867,-5.408458
49100,LUBIÁN,ZAMORA,290,42.03546,-6.906032
49104,MAHIDE,ZAMORA,310,41.869063,-6.377211
49107,MALVA,ZAMORA,100,41.653463,-5.488447
49109,MANGANESES DE LA POLVOROSA,ZAMORA,641,42.035274,-5.746713
49114,MATILLA LA SECA,ZAMORA,36,41.578904,-5.500276
49116,MELGAR DE TERA,ZAMORA,351,41.96624,-6.014163
49117,MICERECES DE TERA,ZAMORA,414,41.989068,-5.872077
49124,MORAL DE SAYAGO,ZAMORA,262,41.473095,-6.100941
49127,MORALES DEL VINO,ZAMORA,3085,41.446216,-5.730921
49136,MUGA DE SAYAGO,ZAMORA,317,41.3886,-6.198281
49143,PALACIOS DE SANABRIA,ZAMORA,230,42.053217,-6.530843
49147,PELEAGONZALO,ZAMORA,294,41.481571,-5.482456
49148,PELEAS DE ABAJO,ZAMORA,255,41.392801,-5.689214
49149,PEÑAUSENDE,ZAMORA,375,41.286637,-5.867299
49153,PERILLA DE CASTRO,ZAMORA,148,41.725449,-5.876645
49157,PINO DEL ORO,ZAMORA,175,41.576952,-6.121489
49160,POBLADURA DE VALDERADUEY,ZAMORA,35,41.700012,-5.542517
49159,POBLADURA DEL VALLE,ZAMORA,273,42.102439,-5.734194
49168,QUINTANILLA DEL MONTE,ZAMORA,95,41.868904,-5.350995
49173,RÁBANO DE ALISTE,ZAMORA,314,41.742251,-6.432775
49178,ROALES,ZAMORA,1022,41.552448,-5.773998
49183,SALCE,ZAMORA,85,41.270208,-6.218572
49184,SAMIR DE LOS CAÑOS,ZAMORA,156,41.672715,-6.164073
49185,SAN AGUSTÍN DEL POZO,ZAMORA,166,41.886411,-5.593888
49186,SAN CEBRIÁN DE CASTRO,ZAMORA,249,41.706371,-5.754891
49188,SAN ESTEBAN DEL MOLAR,ZAMORA,109,41.936665,-5.551598
49208,SAN VICENTE DE LA CABEZA,ZAMORA,323,41.80438,-6.253115
49209,SAN VITERO,ZAMORA,429,41.778447,-6.349144
49199,SANTA COLOMBA DE LAS MONJAS,ZAMORA,232,41.957518,-5.683644
49224,TREFACIO,ZAMORA,165,42.122584,-6.649728
49225,UÑA DE QUINTANA,ZAMORA,121,42.086562,-6.143883
49228,VALDEFINJAS,ZAMORA,59,41.452477,-5.453213
49232,VEGA DE VILLALOBOS,ZAMORA,91,41.971014,-5.463363
49235,VEZDEMARBÁN,ZAMORA,439,41.653124,-5.365947
49236,VIDAYANES,ZAMORA,76,41.909591,-5.574331
49239,VILLABUENA DEL PUENTE,ZAMORA,586,41.38096,-5.406575
49240,VILLADEPERA,ZAMORA,179,41.54861,-6.131441
49241,VILLAESCUSA,ZAMORA,237,41.206823,-5.463688
49246,VILLALBA DE LA LAMPREANA,ZAMORA,212,41.743269,-5.641027
49248,VILLALOBOS,ZAMORA,193,41.948233,-5.475756
49250,VILLALPANDO,ZAMORA,1399,41.864879,-5.414703
49252,VILLAMAYOR DE CAMPOS,ZAMORA,339,41.897478,-5.362892
49255,VILLAMOR DE LOS ESCUDEROS,ZAMORA,365,41.253031,-5.574626
49256,VILLANÁZAR,ZAMORA,249,41.974128,-5.780287
49262,VILLARDECIERVOS,ZAMORA,392,41.942316,-6.289652
49265,VILLARDIEGUA DE LA RIBERA,ZAMORA,116,41.53635,-6.182029
49267,VILLARDONDIEGO,ZAMORA,127,41.584417,-5.378432
49268,VILLARRÍN DE CAMPOS,ZAMORA,415,41.796464,-5.638397
49270,VILLAVENDIMIO,ZAMORA,156,41.578619,-5.342834
5001,ADANERO,ÁVILA,208,40.944236,-4.603775
5005,ALBORNOS,ÁVILA,175,40.835453,-4.886271
5015,AREVALILLO,ÁVILA,58,40.587063,-5.371997
5023,BARROMÁN,ÁVILA,175,41.06568,-4.931357
5029,BERNUY-ZAPARDIEL,ÁVILA,84,40.976025,-4.943348
5030,BERROCALEJO DE ARAGONA,ÁVILA,56,40.699531,-4.592236
5045,CABIZUELA,ÁVILA,88,40.90119,-4.801294
5046,CANALES,ÁVILA,35,41.003967,-4.901173
5054,CASAVIEJA,ÁVILA,1394,40.279297,-4.765808
5057,CEBREROS,ÁVILA,3239,40.454779,-4.464399
5062,COLLADO DE CONTRERAS,ÁVILA,145,40.88773,-4.930021
5064,CONSTANZANA,ÁVILA,99,40.938421,-4.874063
5013,EL ARENAL,ÁVILA,978,40.265212,-5.086854
5112,EL LOSAR DEL BARCO,ÁVILA,63,40.392406,-5.539015
5129,EL MIRÓN,ÁVILA,98,40.531673,-5.405187
5078,FUENTES DE AÑO,ÁVILA,88,41.017549,-4.898007
5079,GALLEGOS DE ALTAMIROS,ÁVILA,60,40.709599,-4.89866
5085,GIL GARCÍA,ÁVILA,47,40.297222,-5.59615
5087,GOTARRENDURA,ÁVILA,167,40.827136,-4.739094
5088,GRANDES Y SAN MARTÍN,ÁVILA,32,40.755002,-4.958777
5089,GUISANDO,ÁVILA,474,40.221963,-5.140112
5090,GUTIERRE-MUÑOZ,ÁVILA,64,40.982699,-4.636491
5094,HERREROS DE SUSO,ÁVILA,140,40.802534,-5.038494
5002,LA ADRADA,ÁVILA,2796,40.301364,-4.63746
5096,LA HIJA DE DIOS,ÁVILA,75,40.533872,-4.972665
5097,LA HORCAJADA,ÁVILA,457,40.435305,-5.466432
5118,MANCERA DE ARRIBA,ÁVILA,70,40.790929,-5.148302
5119,MANJABÁLAGO Y ORTIGOSA DE RIOALMAR,ÁVILA,26,40.665623,-5.077413
5121,MARTIHERRERO,ÁVILA,361,40.673934,-4.781796
5122,MARTÍNEZ,ÁVILA,108,40.630813,-5.34692
5126,MESEGAR DE CORNEJA,ÁVILA,66,40.501572,-5.301507
5127,MIJARES,ÁVILA,731,40.297768,-4.838469
5128,MINGORRÍA,ÁVILA,410,40.751028,-4.665175
5130,MIRONCILLO,ÁVILA,112,40.554959,-4.825349
5131,MIRUEÑA DE LOS INFANZONES,ÁVILA,95,40.737499,-5.093717
5133,MONSALUPE,ÁVILA,59,40.769202,-4.781304
5135,MUÑANA,ÁVILA,502,40.590961,-5.014648
5138,MUÑOGALINDO,ÁVILA,300,40.603862,-4.901397
5139,MUÑOGRANDE,ÁVILA,74,40.821577,-4.921427
5140,MUÑOMER DEL PECO,ÁVILA,111,40.859571,-4.880465
5142,MUÑOSANCHO,ÁVILA,88,40.921973,-5.035046
5143,MUÑOTELLO,ÁVILA,49,40.542697,-5.040689
5144,NARRILLOS DEL ÁLAMO,ÁVILA,59,40.567055,-5.466694
5157,NAVALACRUZ,ÁVILA,204,40.439978,-4.932213
5160,NAVALOSA,ÁVILA,324,40.401826,-4.931181
5161,NAVALPERAL DE PINARES,ÁVILA,826,40.594486,-4.409132
5162,NAVALPERAL DE TORMES,ÁVILA,77,40.352879,-5.30008
5163,NAVALUENGA,ÁVILA,2172,40.412733,-4.708148
5164,NAVAQUESERA,ÁVILA,43,40.425026,-4.908764
5169,NAVATALGORDO,ÁVILA,237,40.415394,-4.869799
5171,NEILA DE SAN MIGUEL,ÁVILA,62,40.424615,-5.651008
5172,NIHARRA,ÁVILA,183,40.588588,-4.839461
5174,ORBITA,ÁVILA,69,40.998381,-4.647247
5176,PADIERNOS,ÁVILA,275,40.621932,-4.844785
5177,PAJARES DE ADAJA,ÁVILA,127,40.923697,-4.640356
5181,PASCUALCOBO,ÁVILA,39,40.655339,-5.277265
5186,PIEDRAHÍTA,ÁVILA,1637,40.463777,-5.32792
5195,RIOFRÍO,ÁVILA,191,40.547284,-4.777999
5196,RIVILLA DE BARAJAS,ÁVILA,56,40.901297,-4.987756
5201,SAN BARTOLOMÉ DE PINARES,ÁVILA,489,40.543187,-4.540079
5209,SAN GARCÍA DE INGELMOS,ÁVILA,66,40.769932,-5.11618
5213,SAN JUAN DEL OLMO,ÁVILA,81,40.653173,-5.05025
5218,SAN MIGUEL DE SERREZUELA,ÁVILA,106,40.670366,-5.288092
5220,SAN PEDRO DEL ARROYO,ÁVILA,501,40.805112,-4.867618
5205,SANCHORREJA,ÁVILA,79,40.664841,-4.914851
